cancel_order_buy_price,cancel_order_buy_volume,cancel_order_sell_price,cancel_order_sell_volume,execute_order_buy_price,execute_order_buy_volume,execute_order_sell_price,execute_order_sell_volume,new_order_buy_price,new_order_buy_volume,new_order_sell_price,new_order_sell_volume,time_index_volume,nom_exe_order_buy_price,nom_exe_order_sell_price,nom_exe_order_buy_volume,nom_exe_order_sell_volume
3444.491,0.0,3454.238,0.0,3448.6786,102.9286,3448.6786,102.9286,3445.0273,253.0387,3453.5639,338.7632,2016-04-29 14:15:27.223000$$2016-04-29 14:20:47.392,0.9745901761161689,0.9856659894692107,0.029548016898423804,0.039476579081975584
3448.7486,0.0,3456.9286,0.0,3452.6792,91.6321,3452.6792,91.6321,3449.1005,266.5068,3456.6549,273.9434,2016-04-29 14:20:47.392000$$2016-04-29 14:26:07.685,1.1246836077670554,1.1332332643830811,-0.32629711891811064,-0.31753973236024496
3443.6863,0.0,3452.2586,0.0,3447.5109,141.9239,3447.4891,141.9239,3443.4495,328.3161,3451.4732,364.7512,2016-04-29 14:26:07.685000$$2016-04-29 14:31:27.760,0.9307807224995259,0.9417897525272231,1.2579185586331643,1.2718899964752224
3442.8597,0.0,3450.4974,0.0,3446.8793,151.2586,3442.2414,151.2586,3443.3396,302.9053,3450.8094,385.3997,2016-04-29 14:31:27.760000$$2016-04-29 14:36:47.932,0.9070845240716081,0.7482215906101276,1.551966059125051,1.5669052810695387
3446.0403,0.0,3453.5831,0.0,3449.5294,107.5,3449.5294,107.5,3446.6403,259.6917,3453.5816,373.9929,2016-04-29 14:36:47.932000$$2016-04-29 14:42:08.104,1.0065102610155678,1.0170488414155894,0.17354929639841965,0.18395180292360483
3439.3512,0.0,3447.2221,0.0,3442.9437,160.0845,3442.9437,160.0845,3438.2301,365.048,3446.3051,337.1326,2016-04-29 14:42:08.104000$$2016-04-29 14:47:28.140,0.7594297448871636,0.7741268291173525,1.8299861170370721,1.8458403727490755
3429.5474,0.0,3438.5229,0.0,3433.2969,103.0156,3433.2969,103.0156,3428.585,513.5271,3437.0621,427.5688,2016-04-29 14:47:28.140000$$2016-04-29 14:52:48.342,0.3975037046807385,0.4182922074008157,0.03228855837729245,0.042226140370469754
3414.532,0.0,3423.5378,0.0,3417.5702,193.2397,3417.5702,193.2397,3414.1049,328.9412,3423.3107,330.7286,2016-04-29 14:52:48.342000$$2016-04-29 14:58:08.418,-0.19252638369201627,-0.16180734326358756,2.874390724395489,2.893682377717792
3416.1315,0.0,3425.1354,0.0,3420.1644,91.0959,3420.137,91.0959,3415.8453,359.1602,3424.0778,322.2058,2016-04-29 14:58:08.418000$$2016-04-29 15:03:29.233,-0.09519788786920355,-0.06712762490910434,-0.34318767456143584,-0.33448587906013577
3411.2195,0.0,3419.7245,0.0,3414.8036,103.1607,3414.8036,103.1607,3410.9814,343.2277,3419.0423,396.0563,2016-04-29 15:03:29.233000$$2016-04-29 15:08:49.292,-0.29632293621047534,-0.263856941518029,0.03685927755641686,0.046811902933233965
3402.7673,0.0,3411.1554,0.0,3406.3023,139.1628,3406.3023,139.1628,3402.5387,358.5937,3410.5652,322.6623,2016-04-29 15:08:49.292000$$2016-04-29 15:14:09.380,-0.6152724164118909,-0.5774383228671733,1.170942592227372,1.1846277703411885
3406.8225,0.0,3415.309,0.0,3411.1053,134.4605,3411.0845,135.3944,3407.8705,315.1003,3415.9279,381.6635,2016-04-29 15:14:09.380000$$2016-04-29 15:19:29.730,-0.43507475800583034,-0.40104072698326765,1.0228179003183655,1.0655306811508316
