time_index_volume,nom_exe_buy,nom_exe_sell,nom_new_buy,nom_new_sell,nom_amm_buy,nom_amm_sell,nom_can_buy,nom_can_sell,nom_exe,nom_new,nom_can,nom_amm,nom_exe_order_buy_price,nom_exe_order_sell_price,nom_exe_order_buy_volume,nom_exe_order_sell_volume,nom_exe_order_volume_average,nom_exe_order_price_average
2016-04-29 12:02:57.289000$$2016-04-29 12:08:12.290,3.041945661,3.0475057,-1.484763329,-0.548527661,-0.723662715,-0.810955735,-0.63301647,-1.458763728,-0.24101673899999998,-0.71838487,0.741108077,-0.136229435,0.113444246,0.150895528,0.244052661,0.2430246,1.0042,0.7518
2016-04-29 12:08:12.290000$$2016-04-29 12:13:27.475,3.40621872,3.22496274,-1.2064711479999999,-1.05011634,-0.28511079300000003,-0.170188435,-1.6667485830000002,-1.908936729,-0.025526262999999997,-0.163244799,0.23148632600000002,-0.248182796,0.276682396,2.2300904409999998,1.221368317,1.227784425,0.9948,0.1241
2016-04-29 12:13:27.475000$$2016-04-29 12:18:42.796,2.309756812,2.320279792,-0.73337444,-1.494613625,-0.176860635,0.810156007,-1.216066595,-1.796393479,-0.241623754,0.533266345,0.5444119629999999,-0.89760149,0.28728142,2.410502272,2.060844281,2.096543856,0.983,0.1192
2016-04-29 12:18:42.796000$$2016-04-29 12:23:57.911,1.99283925,3.089260298,-0.168838872,0.438337871,-0.829137228,-1.380854763,-0.648774581,-1.652588214,-1.542457809,-0.452883097,0.925883215,0.485981471,0.275685197,2.266924355,1.4428020819999998,1.4660075280000002,0.9842,0.1216
2016-04-29 12:23:57.911000$$2016-04-29 12:29:15.062,0.615887086,1.565217485,0.19691656600000002,-2.130774876,-0.6459446529999999,1.235365644,0.044582324000000007,-1.080493358,-1.865390015,1.803307293,0.9695934629999999,-1.55683283,0.259218281,2.057260332,-0.526824702,-0.543436555,0.9694,0.126
2016-04-29 12:29:15.062000$$2016-04-29 12:34:33.922,-0.054375343,-0.164118766,0.443403926,-0.018393284,0.46153773299999995,0.263879737,-0.828417052,-0.11762332800000001,0.245202616,0.28040751399999997,-0.623843748,0.17286888600000003,0.24265975,1.844490011,-0.42635073,-0.440931435,0.9669,0.1316
2016-04-29 12:34:33.922000$$2016-04-29 12:39:48.946,1.934555561,1.516503788,0.7614521329999999,-0.218213164,-1.464759951,-0.43889730299999996,-0.614106736,-0.730358802,0.522608665,0.648202177,0.067572897,-1.4636127019999998,0.22039144,1.4926650430000001,0.318722615,0.319204057,0.9985,0.1476
2016-04-29 12:39:48.946000$$2016-04-29 12:45:04.143,1.1222266379999999,0.570066242,-0.125107244,0.193660467,-0.21849531100000003,-0.51862411,-0.626713225,-0.11449712599999999,1.177578308,-0.260940257,-0.46191714899999997,0.201414762,0.21293584899999998,1.422607734,0.08750090699999999,0.08330805,1.0503,0.1497
2016-04-29 12:45:04.143000$$2016-04-29 12:50:19.286,0.481106054,0.462200199,-0.24039971899999998,0.344544866,-0.393360951,-0.376887564,0.22107317199999998,-0.2801858,-0.136610086,-0.440240155,0.36957097200000005,-0.175033986,0.186928185,1.119331542,-0.279955811,-0.291577047,0.9601,0.16699999999999998
2016-04-29 12:50:19.286000$$2016-04-29 12:55:34.320,1.0930847940000001,1.83314282,0.729647313,0.711560973,-1.828369457,-2.092490336,0.548841891,0.026181937000000002,-1.4107354619999999,-0.027620517,0.36957097200000005,-0.22142103600000002,0.192547776,1.19926349,-0.881382485,-0.9051619559999999,0.9737,0.1606
2016-04-29 12:55:34.320000$$2016-04-29 13:00:49.723,0.288041333,1.123314661,1.1947928159999999,0.666703449,-1.722894944,-2.139735852,0.760000585,0.745208258,-1.879351369,0.314888263,-0.053623699000000004,0.11087081,0.200557336,1.302779742,-0.358957176,-0.37217547700000003,0.9645,0.1539
2016-04-29 13:00:49.723000$$2016-04-29 13:06:05.830,1.0857993320000001,1.5060651390000002,0.355940669,0.556598617,-1.4370034999999999,-1.6466107859999999,0.41017051,-0.036342091,-0.957901955,-0.174738383,0.311952918,-0.169235605,0.21901893600000003,1.540444605,-0.771332682,-0.792887425,0.9728,0.1422
2016-04-29 13:06:05.830000$$2016-04-29 13:11:21.551,0.44832147899999997,1.31121035,0.47520874700000004,0.438337871,-1.822818166,-1.242071062,1.305231242,-0.19890456399999998,-1.8338252130000001,-0.014977576000000001,1.184171042,-1.3257896409999999,0.23038455300000002,1.687419575,-0.744800102,-0.7658184709999999,0.9726,0.1365
2016-04-29 13:11:21.551000$$2016-04-29 13:16:38.077,-0.498788475,-0.665173937,1.73945037,1.355878138,-1.07616964,-1.132815808,0.271499129,0.760839265,0.7781621590000001,0.21029665600000003,-0.436088366,-0.267362056,0.220378312,1.558383104,-0.296159406,-0.308108208,0.9612,0.1414
